date,product_id,brand,product,volume,type,current_price,original_price,discount,sold_quantity,sold_out,url,market_id
21-02-2024,BP_482736,傑卡斯,澳洲傑卡斯 珍藏莎當妮白酒,75CL,白酒,154.0,154.0,$159 / 2件,,0,https://www.pns.hk/zh-hk/%E7%8F%8D%E8%97%8F%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_482736,parknshop
21-02-2024,BP_450194,智利華詩歌,智利華詩歌 特级珍藏紅酒,75CL,紅酒,129.0,159.0,,,0,https://www.pns.hk/zh-hk/%E7%89%B9%E7%BA%A7%E7%8F%8D%E8%97%8F%E7%B4%85%E9%85%92/p/BP_450194,parknshop
21-02-2024,BP_482437,STELLA ARTOIS,STELLA ARTOIS 巨罐裝啤酒,500MLX4,啤酒,62.0,62.0,,已售100,0,https://www.pns.hk/zh-hk/%E5%B7%A8%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92/p/BP_482437,parknshop
21-02-2024,BP_438612,馬天利,馬天利 氣泡酒,75CL,汽酒,89.0,89.0,$138 / 2件,,0,https://www.pns.hk/zh-hk/%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_438612,parknshop
21-02-2024,BP_473409,三得利,三得利 香檸高球酒,350ML,烈酒,19.9,19.9,,,0,https://www.pns.hk/zh-hk/%E9%A6%99%E6%AA%B8%E9%AB%98%E7%90%83%E9%85%92/p/BP_473409,parknshop
21-02-2024,BP_366561,白鶴,白鶴 柚子酒,720ML,日本酒,158.0,198.5,,,0,https://www.pns.hk/zh-hk/%E6%9F%9A%E5%AD%90%E9%85%92/p/BP_366561,parknshop
21-02-2024,BP_358470,SHENG LONG,SHENG LONG 佬米酒,838G,中國酒,39.9,43.9,,,0,https://www.pns.hk/zh-hk/%E4%BD%AC%E7%B1%B3%E9%85%92/p/BP_358470,parknshop
21-02-2024,BP_434810,青島,青島 巨罐裝啤酒,500MLx4,啤酒,35.9,35.9,$80 / 3件,已售600,0,https://www.pns.hk/zh-hk/%E5%B7%A8%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92/p/BP_434810,parknshop
21-02-2024,BP_438706,ST HUGO,ST HUGO 加比勒紅酒,75CL,紅酒,300.0,399.0,,,0,https://www.pns.hk/zh-hk/%E5%8A%A0%E6%AF%94%E5%8B%92%E7%B4%85%E9%85%92/p/BP_438706,parknshop
21-02-2024,BP_198392,白雪,白雪 白雪特級清酒,2L,日本酒,115.0,115.0,,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E9%9B%AA%E7%89%B9%E7%B4%9A%E6%B8%85%E9%85%92/p/BP_198392,parknshop
21-02-2024,BP_191317,藍妹,藍妹 啤酒巨罐裝,500MLX4,啤酒,48.0,50.9,,已售800,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%B7%A8%E7%BD%90%E8%A3%9D/p/BP_191317,parknshop
21-02-2024,BP_181455,禾富巴斯,澳洲禾富巴斯 黃牌莎當妮白酒,75CL,白酒,99.0,109.0,$118 / 2件,,0,https://www.pns.hk/zh-hk/%E9%BB%83%E7%89%8C%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_181455,parknshop
21-02-2024,BP_163144,青島,青島 啤酒十二罐裝,330MLX12,啤酒,80.0,83.0,送贈品,已售400,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D/p/BP_163144,parknshop
21-02-2024,BP_148405,藍冰,藍冰 啤酒十二罐裝,330MLX12,啤酒,53.9,53.9,送贈品,已售200,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D/p/BP_148405,parknshop
21-02-2024,BP_139904,獅威,獅威 十二罐裝啤酒,330MLX12,啤酒,54.9,59.9,送贈品,已售1k,0,https://www.pns.hk/zh-hk/%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92/p/BP_139904,parknshop
21-02-2024,BP_123409,邦比,邦比 邦庇氈酒,75CL,烈酒,208.0,208.0,買2件即享9折,,0,https://www.pns.hk/zh-hk/%E9%82%A6%E5%BA%87%E6%B0%88%E9%85%92/p/BP_123409,parknshop
21-02-2024,BP_123379,添加利,添加利 TANQUERAY 氈酒,75CL,烈酒,285.0,285.0,買2件即享9折,,0,https://www.pns.hk/zh-hk/TANQUERAY%20%E6%B0%88%E9%85%92/p/BP_123379,parknshop
21-02-2024,BP_122541,蜜桃紅,蜜桃紅 馬刁玫瑰酒,75CL,玫瑰酒,79.0,79.0,,,0,https://www.pns.hk/zh-hk/%E9%A6%AC%E5%88%81%E7%8E%AB%E7%91%B0%E9%85%92/p/BP_122541,parknshop
21-02-2024,BP_122434,百家得,百家得 白朗姆酒,750ML,烈酒,123.0,123.0,買2件即享9折,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E6%9C%97%E5%A7%86%E9%85%92/p/BP_122434,parknshop
21-02-2024,BP_121561,藍妹,藍妹 啤酒十二罐裝,330MLX12,啤酒,118.0,126.0,送贈品,已售400,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D/p/BP_121561,parknshop
21-02-2024,BP_118507,巴比斯,巴比斯 白皮諾白酒,75CL,白酒,99.0,129.0,$158 / 2件,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E7%9A%AE%E8%AB%BE%E7%99%BD%E9%85%92/p/BP_118507,parknshop
21-02-2024,BP_109999,百威,百威 啤酒十二罐裝,330MLX12,啤酒,79.0,98.9,送贈品,,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E8%A3%9D/p/BP_109999,parknshop
21-02-2024,BP_108952,阿根廷野雁,阿根廷野雁 瑪碧紅酒,75CL,紅酒,85.0,85.0,$100 / 2件,已售100,0,https://www.pns.hk/zh-hk/%E7%91%AA%E7%A2%A7%E7%B4%85%E9%85%92/p/BP_108952,parknshop
21-02-2024,BP_108403,阿根廷堤麗雅,阿根廷堤麗雅 瑪碧紅酒,75CL,紅酒,79.0,79.0,$118 / 2件,,0,https://www.pns.hk/zh-hk/%E7%91%AA%E7%A2%A7%E7%B4%85%E9%85%92/p/BP_108403,parknshop
21-02-2024,BP_425283,智利康樂斯,智利康樂斯 ＢＩＣＩＣＬＥＴＡ蘇維翁白酒,75CL,白酒,79.0,100.0,,,0,https://www.pns.hk/zh-hk/%EF%BC%A2%EF%BC%A9%EF%BC%A3%EF%BC%A9%EF%BC%A3%EF%BC%AC%EF%BC%A5%EF%BC%B4%EF%BC%A1%E8%98%87%E7%B6%AD%E7%BF%81%E7%99%BD%E9%85%92/p/BP_425283,parknshop
21-02-2024,BP_385716,OYSTER BAY,OYSTER BAY 馬爾堡莎當妮白酒,75CL,白酒,99.0,129.0,$208 / 3件,已售500,0,https://www.pns.hk/zh-hk/%E9%A6%AC%E7%88%BE%E5%A0%A1%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_385716,parknshop
21-02-2024,BP_358305,金崙堡,金崙堡 白朗姆酒,70CL,烈酒,49.0,49.0,買2件即享9折,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E6%9C%97%E5%A7%86%E9%85%92/p/BP_358305,parknshop
21-02-2024,BP_358194,石灣,石灣 廣東米酒,560ML,中國酒,18.0,18.0,,,0,https://www.pns.hk/zh-hk/%E5%BB%A3%E6%9D%B1%E7%B1%B3%E9%85%92/p/BP_358194,parknshop
21-02-2024,BP_315397,雲霧之灣,雲霧之灣 白蘇維翁白酒,75CL,白酒,235.0,235.0,,已售100,0,https://www.pns.hk/zh-hk/%E7%99%BD%E8%98%87%E7%B6%AD%E7%BF%81%E7%99%BD%E9%85%92/p/BP_315397,parknshop
21-02-2024,BP_124066,MINUTY,MINUTY 美紐緹酒莊 ＂Ｍ＂ 粉紅葡萄酒,75CL,紅酒,109.0,109.0,,,0,https://www.pns.hk/zh-hk/%E7%BE%8E%E7%B4%90%E7%B7%B9%E9%85%92%E8%8E%8A%20%EF%BC%82%EF%BC%AD%EF%BC%82%20%E7%B2%89%E7%B4%85%E8%91%A1%E8%90%84%E9%85%92/p/BP_124066,parknshop
21-02-2024,BP_136679,CH STE MICHELLE,CH STE MICHELLE 赤霞珠紅酒,750ML,紅酒,149.0,149.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_136679,parknshop
21-02-2024,BP_136674,DBR LAFITE,DBR LAFITE 凱薩天堂古堡红酒,750ML,紅酒,198.0,198.0,,,0,https://www.pns.hk/zh-hk/%E5%87%B1%E8%96%A9%E5%A4%A9%E5%A0%82%E5%8F%A4%E5%A0%A1%E7%BA%A2%E9%85%92/p/BP_136674,parknshop
21-02-2024,BP_132685,LUC BELAIRE,LUC BELAIRE 黃金氣泡酒,75CL,汽酒,178.0,178.0,,,0,https://www.pns.hk/zh-hk/%E9%BB%83%E9%87%91%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_132685,parknshop
21-02-2024,BP_118833,泰象啤,泰象啤 啤酒大罐裝,490MLX4,啤酒,34.9,38.9,送贈品,,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D/p/BP_118833,parknshop
21-02-2024,BP_446373,BORN ROSE,BORN ROSE 玫瑰氣泡酒,250ML,汽酒,30.0,30.0,,,0,https://www.pns.hk/zh-hk/%E7%8E%AB%E7%91%B0%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_446373,parknshop
21-02-2024,BP_111544,好卡頓,好卡頓 蜜桃白啤酒,500MLX4,啤酒,72.9,72.9,$105 / 2件,已售200,0,https://www.pns.hk/zh-hk/%E8%9C%9C%E6%A1%83%E7%99%BD%E5%95%A4%E9%85%92/p/BP_111544,parknshop
21-02-2024,BP_111546,真露,真露 蜜桃味燒酒,360ML,韓國酒,19.9,19.9,$35 / 2件,,0,https://www.pns.hk/zh-hk/%E8%9C%9C%E6%A1%83%E5%91%B3%E7%87%92%E9%85%92/p/BP_111546,parknshop
21-02-2024,BP_409795,DBR LAFITE,DBR LAFITE 奧希耶紅酒,75CL,紅酒,99.0,99.0,$148 / 2件,,0,https://www.pns.hk/zh-hk/%E5%A5%A7%E5%B8%8C%E8%80%B6%E7%B4%85%E9%85%92/p/BP_409795,parknshop
21-02-2024,BP_391442,日本盛,日本盛 清酒大吟釀,720ML,日本酒,152.0,179.0,,,0,https://www.pns.hk/zh-hk/%E6%B8%85%E9%85%92%E5%A4%A7%E5%90%9F%E9%87%80/p/BP_391442,parknshop
21-02-2024,BP_409720,APOTHIC,APOTHIC 赤霞珠紅酒,75CL,紅酒,99.0,99.0,$158 / 2件,已售100,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_409720,parknshop
21-02-2024,BP_371101,生力,生力 白啤罐裝啤酒,490ML,啤酒,17.9,17.9,,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E5%95%A4%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92/p/BP_371101,parknshop
21-02-2024,BP_415606,生力,生力 白啤罐裝啤酒,490MLX4,啤酒,50.0,50.0,,,0,https://www.pns.hk/zh-hk/%E7%99%BD%E5%95%A4%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92/p/BP_415606,parknshop
21-02-2024,BP_121786,法國卡斯特莫爾酒莊,法國卡斯特莫爾酒莊 高比耶紅酒,75CL,紅酒,99.0,99.0,$158 / 2件,,0,https://www.pns.hk/zh-hk/%E9%AB%98%E6%AF%94%E8%80%B6%E7%B4%85%E9%85%92/p/BP_121786,parknshop
21-02-2024,BP_121773,法國拉赫司酒莊,法國拉赫司酒莊 黑皮諾紅酒,75CL,紅酒,79.0,100.0,,,0,https://www.pns.hk/zh-hk/%E9%BB%91%E7%9A%AE%E8%AB%BE%E7%B4%85%E9%85%92/p/BP_121773,parknshop
21-02-2024,BP_431685,蝶矢,蝶矢 清新梅酒,1000ML,日本酒,120.0,158.0,送贈品,,0,https://www.pns.hk/zh-hk/%E6%B8%85%E6%96%B0%E6%A2%85%E9%85%92/p/BP_431685,parknshop
21-02-2024,BP_497056,白鶴,白鶴 梅子濁酒,720ML,日本酒,158.0,188.0,,,0,https://www.pns.hk/zh-hk/%E6%A2%85%E5%AD%90%E6%BF%81%E9%85%92/p/BP_497056,parknshop
21-02-2024,BP_413453,三得利,三得利 六角氈酒,70CL,烈酒,530.0,530.0,買2件即享9折,,0,https://www.pns.hk/zh-hk/%E5%85%AD%E8%A7%92%E6%B0%88%E9%85%92/p/BP_413453,parknshop
21-02-2024,BP_477881,札幌,札幌 札幌黑啤酒,350ML,啤酒,12.9,12.9,,已售100,0,https://www.pns.hk/zh-hk/%E6%9C%AD%E5%B9%8C%E9%BB%91%E5%95%A4%E9%85%92/p/BP_477881,parknshop
21-02-2024,BP_464080,真露,真露 西柚味燒酒,360ML,韓國酒,19.9,19.9,$35 / 2件,,0,https://www.pns.hk/zh-hk/%E8%A5%BF%E6%9F%9A%E5%91%B3%E7%87%92%E9%85%92/p/BP_464080,parknshop
21-02-2024,BP_494997,真露,真露 青葡萄味燒酒,360ML,韓國酒,19.9,19.9,$35 / 2件,,0,https://www.pns.hk/zh-hk/%E9%9D%92%E8%91%A1%E8%90%84%E5%91%B3%E7%87%92%E9%85%92/p/BP_494997,parknshop
21-02-2024,BP_391437,札幌,札幌 啤酒大罐裝,4X500ML,啤酒,49.9,49.9,,已售200,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D/p/BP_391437,parknshop
21-02-2024,BP_119572,MAISON CASTEL,MAISON CASTEL 赤霞珠紅酒,75CL,紅酒,69.0,79.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_119572,parknshop
21-02-2024,BP_107463,喜力,喜力 啤酒５升桶裝,5L,啤酒,188.0,188.0,,,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%EF%BC%95%E5%8D%87%E6%A1%B6%E8%A3%9D/p/BP_107463,parknshop
21-02-2024,BP_477380,常陸野貓頭廌啤酒,常陸野貓頭廌啤酒 盬梅愛爾啤酒,330ML,啤酒,30.0,40.0,,,0,https://www.pns.hk/zh-hk/%E7%9B%AC%E6%A2%85%E6%84%9B%E7%88%BE%E5%95%A4%E9%85%92/p/BP_477380,parknshop
21-02-2024,BP_482673,法國香奈,法國香奈 荔枝氣泡酒,75CL,汽酒,88.0,128.0,$100 / 2件,,0,https://www.pns.hk/zh-hk/%E8%8D%94%E6%9E%9D%E6%B0%A3%E6%B3%A1%E9%85%92/p/BP_482673,parknshop
21-02-2024,BP_135009,黃尾袋鼠,澳洲黃尾袋鼠 赤霞珠紅酒,75CL,紅酒,69.0,69.0,,已售1k,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_135009,parknshop
21-02-2024,BP_473403,三得利,三得利 梅子果汁酒,350ML,日本酒,11.9,11.9,,已售100,0,https://www.pns.hk/zh-hk/%E6%A2%85%E5%AD%90%E6%9E%9C%E6%B1%81%E9%85%92/p/BP_473403,parknshop
21-02-2024,BP_473401,三得利,三得利 葡萄橙汁酒,350ML,果酒,11.9,11.9,,,0,https://www.pns.hk/zh-hk/%E8%91%A1%E8%90%84%E6%A9%99%E6%B1%81%E9%85%92/p/BP_473401,parknshop
21-02-2024,BP_450137,MUDHOUSE,MUDHOUSE 雷司令白酒,750ML,白酒,119.0,119.0,,,0,https://www.pns.hk/zh-hk/%E9%9B%B7%E5%8F%B8%E4%BB%A4%E7%99%BD%E9%85%92/p/BP_450137,parknshop
21-02-2024,BP_450087,奔富,澳洲奔富 MAX'S 系列莎當妮白酒,750ML,紅酒,188.0,188.0,$248 / 2件,,0,https://www.pns.hk/zh-hk/MAX'S%20%E7%B3%BB%E5%88%97%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_450087,parknshop
21-02-2024,BP_364779,金御膳,金御膳 花雕酒,640ML,中國酒,21.9,21.9,,,0,https://www.pns.hk/zh-hk/%E8%8A%B1%E9%9B%95%E9%85%92/p/BP_364779,parknshop
21-02-2024,BP_460914,K1664,K1664 啤酒 ４巨罐裝,4X500ML,啤酒,61.9,61.9,$105 / 2件,已售100,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%20%EF%BC%94%E5%B7%A8%E7%BD%90%E8%A3%9D/p/BP_460914,parknshop
21-02-2024,BP_120424,黃尾袋鼠,澳洲黃尾袋鼠 梅洛紅酒,75CL,紅酒,69.0,69.0,,已售600,0,https://www.pns.hk/zh-hk/%E6%A2%85%E6%B4%9B%E7%B4%85%E9%85%92/p/BP_120424,parknshop
21-02-2024,BP_438293,蝶矢,蝶矢 淡雅柚子酒,1L,日本酒,128.0,171.0,送贈品,,0,https://www.pns.hk/zh-hk/%E6%B7%A1%E9%9B%85%E6%9F%9A%E5%AD%90%E9%85%92/p/BP_438293,parknshop
21-02-2024,BP_182965,JING,JING 中國勁酒,500ML,中國酒,94.8,108.0,,,0,https://www.pns.hk/zh-hk/%E4%B8%AD%E5%9C%8B%E5%8B%81%E9%85%92/p/BP_182965,parknshop
21-02-2024,BP_438736,L. RAUZAN GASSIES,L. RAUZAN GASSIES 上梅鐸紅酒,75CL,紅酒,149.0,149.0,,,0,https://www.pns.hk/zh-hk/%E4%B8%8A%E6%A2%85%E9%90%B8%E7%B4%85%E9%85%92/p/BP_438736,parknshop
21-02-2024,BP_191161,加州赤足,加州赤足 赤霞珠紅酒,75CL,紅酒,59.0,59.0,,已售100,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_191161,parknshop
21-02-2024,BP_182971,傑卡斯,澳洲傑卡斯 赤霞珠紅酒,75CL,紅酒,110.0,110.0,$120 / 2件,已售100,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_182971,parknshop
21-02-2024,BP_168295,德國金得樂,德國金得樂 意絲琳白酒,75CL,白酒,129.0,129.0,,,0,https://www.pns.hk/zh-hk/%E6%84%8F%E7%B5%B2%E7%90%B3%E7%99%BD%E9%85%92/p/BP_168295,parknshop
21-02-2024,BP_166731,生力,生力 啤酒罐裝,330MLX12,啤酒,89.9,89.9,送贈品,已售100,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D/p/BP_166731,parknshop
21-02-2024,BP_161733,蝶矢,蝶矢 黑糖梅酒,720ML,日本酒,138.0,210.0,送贈品,,0,https://www.pns.hk/zh-hk/%E9%BB%91%E7%B3%96%E6%A2%85%E9%85%92/p/BP_161733,parknshop
21-02-2024,BP_151759,禾富巴斯,澳洲禾富巴斯 鹰標莎當妮白酒,75CL,白酒,89.0,89.0,$98 / 2件,已售100,0,https://www.pns.hk/zh-hk/%E9%B9%B0%E6%A8%99%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_151759,parknshop
21-02-2024,BP_150067,智利華詩歌,智利華詩歌 赤霞珠紅酒,75CL,紅酒,99.0,99.0,$178 / 3件,已售1k,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_150067,parknshop
21-02-2024,BP_137475,喜力,喜力 啤酒十二罐喜力,330MLX12,啤酒,75.0,75.0,送贈品,已售200,0,https://www.pns.hk/zh-hk/%E5%95%A4%E9%85%92%E5%8D%81%E4%BA%8C%E7%BD%90%E5%96%9C%E5%8A%9B/p/BP_137475,parknshop
21-02-2024,BP_130979,法國亞瑟梅斯,法國亞瑟梅斯 意絲琳白酒,75CL,白酒,115.0,115.0,,,0,https://www.pns.hk/zh-hk/%E6%84%8F%E7%B5%B2%E7%90%B3%E7%99%BD%E9%85%92/p/BP_130979,parknshop
21-02-2024,BP_128293,珠江橋牌,珠江橋牌 三蒸酒(大),500ML,中國酒,42.9,42.9,,,0,https://www.pns.hk/zh-hk/%E4%B8%89%E8%92%B8%E9%85%92%28%E5%A4%A7%29/p/BP_128293,parknshop
21-02-2024,BP_124078,西班牙桃樂丝,西班牙桃樂丝 公牛血紅酒,75CL,紅酒,89.0,89.0,,,0,https://www.pns.hk/zh-hk/%E5%85%AC%E7%89%9B%E8%A1%80%E7%B4%85%E9%85%92/p/BP_124078,parknshop
21-02-2024,BP_122528,武當波爾多,武當波爾多 波爾多紅酒,75CL,紅酒,148.0,158.0,$158 / 2件,已售600,0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E7%B4%85%E9%85%92/p/BP_122528,parknshop
21-02-2024,BP_122293,珠江橋牌,珠江橋牌 廣東米酒（大）,500ML,中國酒,16.5,16.5,$30.8 / 2件,已售700,0,https://www.pns.hk/zh-hk/%E5%BB%A3%E6%9D%B1%E7%B1%B3%E9%85%92%EF%BC%88%E5%A4%A7%EF%BC%89/p/BP_122293,parknshop
21-02-2024,BP_122294,珠江橋牌,珠江橋牌 廣東米酒(中),250ML,中國酒,10.9,10.9,,,0,https://www.pns.hk/zh-hk/%E5%BB%A3%E6%9D%B1%E7%B1%B3%E9%85%92%28%E4%B8%AD%29/p/BP_122294,parknshop
21-02-2024,BP_120456,智利蒙迪斯,智利蒙迪斯 經典系列莎當妮白酒,75CL,白酒,79.0,100.0,,,0,https://www.pns.hk/zh-hk/%E7%B6%93%E5%85%B8%E7%B3%BB%E5%88%97%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92/p/BP_120456,parknshop
21-02-2024,BP_425349,CH TOUR PRIGNAC,CH TOUR PRIGNAC 副牌梅鐸紅酒,75CL,紅酒,109.0,109.0,,,0,https://www.pns.hk/zh-hk/%E5%89%AF%E7%89%8C%E6%A2%85%E9%90%B8%E7%B4%85%E9%85%92/p/BP_425349,parknshop
21-02-2024,BP_425279,ANTU,ANTU 赤霞珠紅酒,75CL,紅酒,129.0,129.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_425279,parknshop
21-02-2024,BP_425269,KOYLE,KOYLE ROYALE 佳美娜紅酒,75CL,紅酒,159.0,159.0,,已售100,0,https://www.pns.hk/zh-hk/%E4%BD%B3%E7%BE%8E%E5%A8%9C%E7%B4%85%E9%85%92/p/BP_425269,parknshop
21-02-2024,BP_389931,禾富巴斯,澳洲禾富巴斯 始創人系列紅酒,75CL,紅酒,109.0,168.0,$138 / 2件,,0,https://www.pns.hk/zh-hk/%E5%A7%8B%E5%89%B5%E4%BA%BA%E7%B3%BB%E5%88%97%E7%B4%85%E9%85%92/p/BP_389931,parknshop
21-02-2024,BP_389781,加州百靈爵,加州百靈爵 黑皮諾紅酒,75CL,紅酒,99.0,99.0,$158 / 2件,,0,https://www.pns.hk/zh-hk/%E9%BB%91%E7%9A%AE%E8%AB%BE%E7%B4%85%E9%85%92/p/BP_389781,parknshop
21-02-2024,BP_389777,DARK HORSE,DARK HORSE 赤霞珠紅酒,75CL,紅酒,69.0,79.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_389777,parknshop
21-02-2024,BP_389750,WOLFBERGER,WOLFBERGER 意絲琳白酒,75CL,白酒,100.0,100.0,,,0,https://www.pns.hk/zh-hk/%E6%84%8F%E7%B5%B2%E7%90%B3%E7%99%BD%E9%85%92/p/BP_389750,parknshop
21-02-2024,BP_385738,WYNNS,WYNNS 赤霞珠紅酒,75CL,紅酒,149.0,149.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_385738,parknshop
21-02-2024,BP_385706,WARRES,WARRES 紅寶石砵酒,75CL,加強葡萄酒,138.0,138.0,,,0,https://www.pns.hk/zh-hk/%E7%B4%85%E5%AF%B6%E7%9F%B3%E7%A0%B5%E9%85%92/p/BP_385706,parknshop
21-02-2024,BP_374102,DOM MOUTARD,DOM MOUTARD 莎比麗白酒,75CL,白酒,199.0,289.0,,,0,https://www.pns.hk/zh-hk/%E8%8E%8E%E6%AF%94%E9%BA%97%E7%99%BD%E9%85%92/p/BP_374102,parknshop
21-02-2024,BP_368353,GABBIANO,GABBIANO 古典康帝紅酒,75CL,紅酒,169.0,169.0,,,0,https://www.pns.hk/zh-hk/%E5%8F%A4%E5%85%B8%E5%BA%B7%E5%B8%9D%E7%B4%85%E9%85%92/p/BP_368353,parknshop
21-02-2024,BP_358823,金御膳,金御膳 廣東雙蒸酒,500ML,中國酒,15.8,15.8,,,0,https://www.pns.hk/zh-hk/%E5%BB%A3%E6%9D%B1%E9%9B%99%E8%92%B8%E9%85%92/p/BP_358823,parknshop
21-02-2024,BP_354439,GENESTRAS,GENESTRAS 梅鐸區紅酒,75CL,紅酒,89.0,89.0,$138 / 2件,,0,https://www.pns.hk/zh-hk/%E6%A2%85%E9%90%B8%E5%8D%80%E7%B4%85%E9%85%92/p/BP_354439,parknshop
21-02-2024,BP_329558,KOYLE,KOYLE ROYALE 赤霞珠紅酒,75CL,紅酒,99.0,159.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_329558,parknshop
21-02-2024,BP_329178,意大利湯馬斯,意大利湯馬斯 梅洛紅酒,75CL,紅酒,129.0,129.0,,,0,https://www.pns.hk/zh-hk/%E6%A2%85%E6%B4%9B%E7%B4%85%E9%85%92/p/BP_329178,parknshop
21-02-2024,BP_329023,MARJOSSE,MARJOSSE 波爾多紅酒,75CL,紅酒,129.0,129.0,,,0,https://www.pns.hk/zh-hk/%E6%B3%A2%E7%88%BE%E5%A4%9A%E7%B4%85%E9%85%92/p/BP_329023,parknshop
21-02-2024,BP_329022,加州赤足,加州赤足 赤霞珠紅酒,18.7CL,紅酒,29.0,29.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_329022,parknshop
21-02-2024,BP_315414,CHANDON,CHANDON 桃紅汽酒,75CL,香檳,155.0,369.0,,,0,https://www.pns.hk/zh-hk/%E6%A1%83%E7%B4%85%E6%B1%BD%E9%85%92/p/BP_315414,parknshop
21-02-2024,BP_315334,FAM LAPALU,FAM LAPALU 梅鐸區紅酒,1L,紅酒,79.0,79.0,,已售100,0,https://www.pns.hk/zh-hk/%E6%A2%85%E9%90%B8%E5%8D%80%E7%B4%85%E9%85%92/p/BP_315334,parknshop
21-02-2024,BP_315311,YALUMBA,YALUMBA 梅洛紅酒,75CL,紅酒,69.0,129.0,,,0,https://www.pns.hk/zh-hk/%E6%A2%85%E6%B4%9B%E7%B4%85%E9%85%92/p/BP_315311,parknshop
21-02-2024,BP_315310,YALUMBA,YALUMBA 赤霞珠紅酒,75CL,紅酒,129.0,129.0,,,0,https://www.pns.hk/zh-hk/%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92/p/BP_315310,parknshop
